Date,HSBA.UK,BARC.UK,LLOY.UK,RBS.UK,BP.UK,RDSA.UK,RIO.UK,AAL.UK
2010-02-15,-0.03876815760223851,-0.05413256955810153,-0.13731682146542834,-0.1258610592074072,0.00574455719969591,-0.030311535223126684,-0.004787322504771541,-0.04356919269799342
2010-02-16,-0.019821205421513,-0.005425892679034594,-0.10907980456026056,-0.05992648106459986,0.021266677026217096,-0.008169014084506987,0.014056437182604409,0.007790967583334529
2010-02-17,0.0414246224109609,0.11001990135848416,-0.011317615638887002,0.014665499864208398,0.016293371457099415,0.011223021582733805,0.11331451950700422,0.08553294680012358
2010-02-18,0.05716595916717204,0.14975252945556483,0.04494978644811276,0.04558235441139735,0.03054934015251831,0.03193033381712618,0.13340601700626253,0.10026627307450653
2010-02-19,0.06567278750782779,0.16509122884150362,0.07031194401613083,0.07403806955376457,0.03249761547894803,0.027825588066551887,0.11368486384002585,0.05676587611171802
2010-02-22,0.07454479535932967,0.17432396954581253,0.07779687790373524,0.12303018796278709,0.03121597096188755,0.02116099513869041,0.09040876959327937,0.03642318904614861
2010-02-23,0.06366295846683512,0.1351362648386556,0.034552253845981706,0.10428005937654627,0.0055882220925536075,0.027906976744185963,0.07314761548044246,0.02233706267138791
2010-02-24,0.09172830399330145,0.1720019321125894,0.11092507325240675,0.10826942107867388,0.0038751057859338633,0.023761809332951467,0.04347086139408218,0.017925587517906294
2010-02-25,0.09203443478962114,0.13143030935001754,0.16466346153846168,0.2355066619350259,-0.010942967304820805,0.019982623805386623,0.011848630192667242,-0.001516772857128812
2010-02-26,0.09920452959588522,0.14915430202880997,0.12180300021532675,0.19209418070444095,0.005933992665851706,0.0361794500723589,0.030242745680034044,0.017455022904890427
2010-03-01,0.029950572728699276,0.07461189778972277,0.025684383711896297,0.10315247044558973,0.013237691555265663,0.041465492757739364,0.03170018803887431,0.013575700715374728
2010-03-02,0.02883246778226578,0.06442686206493375,0.016628288017004555,0.11327881040892196,0.04820810539243037,0.06061468412066029,0.02575123606693208,0.02113019176671771
2010-03-03,0.021721671956862698,0.060419047619047594,0.044783703769166294,0.12388322825469866,0.04676976249556897,0.05260196905766534,0.05725365740968669,0.04736827793740428
2010-03-04,0.0034499753573189462,0.06671698113207558,0.060395842106429676,0.13988321167883222,0.04365995820961177,0.0399106893664527,0.055797939545234154,0.054118027038250416
